id,time,nodeaddr,appeui,gwaddr,modulation,datarate,snr,rssi,freq,lat,lon,alt,accuracy,hdop,sats,provider,name,mqtt_topic,user_agent,user_id
1806509,2018-05-04 13:40:13,ictp-ul-marx,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,10.00,-101.00,868.300,45.703412,13.719875,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806510,2018-05-04 13:40:14,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,5.00,-109.00,867.900,45.706051,13.717343,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806511,2018-05-04 13:40:14,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,4.20,-112.00,867.700,45.704603,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806512,2018-05-04 13:40:14,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.80,-61.00,867.700,45.704603,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806517,2018-05-04 13:40:25,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.20,-83.00,867.300,45.704345,13.718803,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806518,2018-05-04 13:40:25,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.20,-103.00,867.300,45.704345,13.718803,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806521,2018-05-04 13:40:36,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.50,-83.00,868.300,45.703884,13.717773,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806522,2018-05-04 13:40:36,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,7.00,-103.00,868.300,45.703884,13.717773,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806525,2018-05-04 13:40:48,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.50,-77.00,867.700,45.704485,13.718888,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806527,2018-05-04 13:40:49,ictp-ul-marx,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.80,-92.00,868.500,45.703315,13.719360,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806528,2018-05-04 13:40:50,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,4.80,-106.00,867.300,45.706008,13.717343,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806530,2018-05-04 13:41:00,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.00,-111.00,867.700,45.704528,13.719790,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806531,2018-05-04 13:41:00,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.80,-83.00,867.700,45.704528,13.719790,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806536,2018-05-04 13:41:12,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.50,-91.00,868.300,45.704388,13.718395,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806537,2018-05-04 13:41:12,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.20,-102.00,868.300,45.704388,13.718395,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806542,2018-05-04 13:41:24,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.20,-62.00,868.500,45.704539,13.718867,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806543,2018-05-04 13:41:24,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-13.20,-117.00,868.500,45.704539,13.718867,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806544,2018-05-04 13:41:25,ictp-ul-marx,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.00,-106.00,867.700,45.703809,13.719124,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806545,2018-05-04 13:41:25,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.00,-105.00,867.500,45.706008,13.717343,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806546,2018-05-04 13:41:25,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.50,-106.00,867.300,45.704571,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806547,2018-05-04 13:41:25,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.50,-55.00,867.300,45.704571,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806548,2018-05-04 13:41:26,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.80,-65.00,868.100,45.703444,13.719854,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806552,2018-05-04 13:41:35,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,5.50,-101.00,868.500,45.704217,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806553,2018-05-04 13:41:35,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,6.80,-85.00,868.500,45.704217,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806556,2018-05-04 13:41:45,ictpworkshoppeace,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-1.20,-114.00,867.900,45.703927,13.719082,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806557,2018-05-04 13:41:45,ictpworkshoppeace,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,7.80,-103.00,867.900,45.703927,13.719082,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806558,2018-05-04 13:41:47,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.20,-96.00,867.900,45.704463,13.718888,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806562,2018-05-04 13:42:00,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.00,-106.00,868.500,45.706126,13.717215,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806563,2018-05-04 13:42:00,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,11.50,-64.00,867.300,45.704678,13.718974,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806564,2018-05-04 13:42:00,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.80,-61.00,868.100,45.704571,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806565,2018-05-04 13:42:01,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.50,-84.00,867.300,45.703766,13.719725,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806568,2018-05-04 13:42:10,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.50,-80.00,867.300,45.704345,13.719682,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806572,2018-05-04 13:42:19,ictpworkshoppeace,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.00,-96.00,867.300,45.703798,13.719017,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806573,2018-05-04 13:42:19,ictpworkshoppeace,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,9.80,-91.00,867.300,45.703798,13.719017,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806574,2018-05-04 13:42:22,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.00,-65.00,867.900,45.704399,13.718931,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806575,2018-05-04 13:42:22,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,4.00,-108.00,867.900,45.704399,13.718931,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806580,2018-05-04 13:42:35,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-3.20,-111.00,868.500,45.704571,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806581,2018-05-04 13:42:35,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.50,-59.00,868.500,45.704571,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806582,2018-05-04 13:42:35,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.80,-61.00,868.300,45.704571,13.718781,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806583,2018-05-04 13:42:35,ictp-ul-marx,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.80,-60.00,867.300,45.704539,13.718974,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806584,2018-05-04 13:42:36,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.50,-97.00,867.500,45.704217,13.719725,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806587,2018-05-04 13:42:46,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,7.00,-103.00,868.300,45.704099,13.719811,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806588,2018-05-04 13:42:46,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.50,-85.00,868.300,45.704099,13.719811,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806592,2018-05-04 13:42:54,ictpworkshoppeace,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,7.20,-108.00,867.700,45.704024,13.718953,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806593,2018-05-04 13:42:54,ictpworkshoppeace,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.50,-89.00,867.700,45.704024,13.718953,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806594,2018-05-04 13:42:57,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.80,-46.00,867.300,45.704528,13.719253,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806595,2018-05-04 13:42:57,ictp-jose,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-5.20,-111.00,867.300,45.704528,13.719253,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806600,2018-05-04 13:43:09,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,5.00,-106.00,868.100,45.706051,13.717150,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806601,2018-05-04 13:43:10,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,-14.80,-117.00,868.300,45.704635,13.718996,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806602,2018-05-04 13:43:10,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,12.80,-70.00,868.300,45.704635,13.718996,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806606,2018-05-04 13:43:10,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,11.00,-57.00,867.900,45.704635,13.719124,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806607,2018-05-04 13:43:10,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,7.20,-104.00,867.900,45.704635,13.719124,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806608,2018-05-04 13:43:11,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.20,-109.00,867.100,45.704421,13.719639,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806609,2018-05-04 13:43:11,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.20,-91.00,867.100,45.704421,13.719639,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806610,2018-05-04 13:43:21,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,6.80,-87.00,868.500,45.704378,13.719360,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806611,2018-05-04 13:43:21,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,5.00,-106.00,868.500,45.704378,13.719360,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806614,2018-05-04 13:43:29,ictpworkshoppeace,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,1.20,-111.00,867.100,45.704356,13.718910,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806615,2018-05-04 13:43:29,ictpworkshoppeace,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.20,-75.00,867.100,45.704356,13.718910,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806620,2018-05-04 13:43:44,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.50,-101.00,868.500,45.705880,13.716871,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806621,2018-05-04 13:43:46,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,0.20,-117.00,867.900,45.704635,13.719124,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806622,2018-05-04 13:43:46,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,6.80,-99.00,867.300,45.704421,13.719768,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806623,2018-05-04 13:43:46,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFEC470BE,LORA,SF12BW125,-8.00,-115.00,867.300,45.704421,13.719768,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806627,2018-05-04 13:43:57,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,6.80,-102.00,867.700,45.704378,13.719167,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806631,2018-05-04 13:44:04,ictpworkshoppeace,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.80,-40.00,867.100,45.704635,13.719082,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806632,2018-05-04 13:44:04,ictpworkshoppeace,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,2.20,-113.00,867.100,45.704635,13.719082,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806636,2018-05-04 13:44:19,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-5.50,-111.00,867.700,45.705515,13.717086,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806637,2018-05-04 13:44:19,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,9.80,-91.00,867.700,45.705515,13.717086,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806638,2018-05-04 13:44:20,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,7.20,-88.00,868.100,45.704539,13.719811,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806639,2018-05-04 13:44:20,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,4.80,-98.00,868.100,45.704539,13.719811,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806640,2018-05-04 13:44:21,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.00,-72.00,867.900,45.704496,13.718888,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806642,2018-05-04 13:44:32,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.50,-85.00,867.900,45.704506,13.719446,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806643,2018-05-04 13:44:32,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,5.80,-106.00,867.900,45.704506,13.719446,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806649,2018-05-04 13:44:54,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,7.50,-101.00,868.100,45.705279,13.717644,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806650,2018-05-04 13:44:54,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-10.00,-113.00,868.100,45.705279,13.717644,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806651,2018-05-04 13:44:56,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-1.00,-111.00,868.300,45.704496,13.720026,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806652,2018-05-04 13:44:56,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,7.20,-103.00,868.300,45.704496,13.720026,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806653,2018-05-04 13:44:56,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.20,-66.00,867.300,45.704345,13.719189,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806654,2018-05-04 13:44:59,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,3.80,-112.00,867.700,45.704646,13.719124,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806655,2018-05-04 13:44:59,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,10.50,-59.00,867.700,45.704646,13.719124,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806659,2018-05-04 13:45:07,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,5.80,-102.00,867.500,45.704345,13.719468,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806660,2018-05-04 13:45:07,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.00,-81.00,867.500,45.704345,13.719468,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806667,2018-05-04 13:45:30,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,1.80,-103.00,867.300,45.705118,13.718030,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806668,2018-05-04 13:45:30,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,9.20,-87.00,867.300,45.705118,13.718030,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806669,2018-05-04 13:45:33,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,2.50,-112.00,868.500,45.704646,13.719124,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806670,2018-05-04 13:45:33,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.20,-55.00,868.500,45.704646,13.719124,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806674,2018-05-04 13:45:34,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.20,-71.00,867.500,45.704421,13.718931,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806677,2018-05-04 13:45:43,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,4.50,-105.00,867.500,45.704496,13.719318,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806678,2018-05-04 13:45:43,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,7.80,-83.00,867.500,45.704496,13.719318,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806685,2018-05-04 13:46:06,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-2.00,-109.00,867.700,45.704828,13.717751,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806686,2018-05-04 13:46:06,rokan-pycom-ictp,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.50,-95.00,867.700,45.704828,13.717751,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806687,2018-05-04 13:46:08,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,8.20,-90.00,867.900,45.704421,13.720197,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806688,2018-05-04 13:46:08,ictp-nesmeytutoriales,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,-13.00,-115.00,867.900,45.704421,13.720197,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806689,2018-05-04 13:46:09,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,11.80,-57.00,867.300,45.704646,13.719124,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806690,2018-05-04 13:46:09,pycom-1,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,2.00,-113.00,867.300,45.704646,13.719124,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806691,2018-05-04 13:46:09,pycom-ronald,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.80,-59.00,868.500,45.704860,13.718781,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806694,2018-05-04 13:46:17,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,8.80,-83.00,867.100,45.704463,13.719554,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806695,2018-05-04 13:46:17,frantz_tossa,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,2.20,-111.00,867.100,45.704463,13.719554,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806700,2018-05-04 13:46:36,anm,ictp-workshop-ttn-mapper,B827EBFFFEBFBEE2,LORA,SF12BW125,9.80,-99.00,867.100,45.705397,13.718674,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
1806701,2018-05-04 13:46:36,anm,ictp-workshop-ttn-mapper,B827EBFFFE3E082A,LORA,SF12BW125,9.50,-68.00,867.100,45.705397,13.718674,0.0,null,0.0,null,HDOP,ictp-workshop,null,ttn_http_integration_v2,iot@irnas.eu
